date,region,precipitation,temperature,reservoir_level,turbine_efficiency,flow_rate,power_generation
2010-01-31,East,251.86003879101563,10.526797048260876,58.44675315360823,80.26188913176668,807.7105129739969,87.06548510152197
2010-02-28,West,274.02282498087334,20.731528737694127,63.92951695159793,93.27074744033422,180.46990208103358,73.93170201697825
2010-03-31,North,129.50086874296596,13.330115619660667,58.85052421383734,83.56071933739503,475.8226982064355,180.76753498883025
2010-04-30,East,77.51298113191919,16.8246715726374,54.43512668785278,99.2214063493891,891.2064768059482,82.88209810370665
2010-05-31,East,106.98379063548542,32.658592351061,56.03179355503004,82.97325455506225,950.2588200622693,196.37978837286968
2010-06-30,West,156.77694715656406,10.44410551203097,73.03893840163629,88.29248247454048,520.6613601248828,100.53436876566602
2010-07-31,North,254.50369148062327,33.44762255295657,60.31668592028963,81.70699336157287,652.070250289637,77.31768735330489
2010-08-31,North,265.18264581408584,31.21402567824255,68.21349305240378,99.93748503691894,250.3305514828677,168.45477607137187
2010-09-30,East,51.738032632797676,2.8316453915718576,75.17086354274284,90.04390020662485,992.0517635232789,148.80616632513141
2010-10-31,South,177.68682564439143,-2.225547964993382,84.51974143146826,91.90770034640087,308.5045312450991,124.72935746797084
2010-11-30,East,154.35275078719474,-0.9688799449029339,51.965606992054944,81.34152954776854,948.458596721613,133.30453264064468
2010-12-31,East,105.52695261768255,-4.271126973938011,89.97051994545214,94.99920940798356,684.6819840931316,157.88026674083957
2011-01-31,East,79.9663418334207,-1.2222815697628642,81.39501947454539,84.19811186191171,646.9631153909733,84.2682111996948
2011-02-28,East,134.403792850907,22.320270936654275,54.08795159744359,97.96108578881427,561.4196599148577,199.45008740851128
2011-03-31,West,285.72742597812976,-2.1524540615908405,93.67893120533887,84.10279280964015,307.6028305459828,196.21897432201746
2011-04-30,North,130.80073300518882,7.759025211750451,96.04362002659066,83.81375441327333,258.87522880495743,147.54885295204053
2011-05-31,West,179.6976554358415,28.79501243877818,53.05389799274319,80.7309933569619,298.4375881631578,79.93136763937177
2011-06-30,West,225.75473972379447,-4.069122570566965,63.843882407360184,89.44133890219999,267.7944359298291,152.0342363646937
2011-07-31,West,140.9074005948235,27.578739303557434,90.31006398965306,91.29682266525234,801.626026210078,60.829761346876374
2011-08-31,East,292.9455206802402,6.274190990935997,87.41298451918291,81.31417278856705,415.1127332500571,54.597875330870906
2011-09-30,South,290.6118237355278,-0.2734068951337498,59.226050967818864,95.51055233390021,152.05840890705673,88.65243327668205
2011-10-31,North,112.94557395634104,22.869486614566025,60.467466166835514,89.06577669496055,972.1923671267302,119.39344351089744
2011-11-30,South,174.31212647309636,20.15771387119536,68.5236051395691,90.4878053865516,895.4072964670831,180.24087581125707
2011-12-31,West,125.21957745419242,30.098880541082117,74.22614925955106,88.81525493876457,934.9770548756917,159.0753604649462
2012-01-31,West,121.2101235943669,24.40284175215543,80.9127385765148,88.01526121750652,995.4170403817917,161.40597817999716
2012-02-29,South,59.2217368386332,27.13923721539394,68.44568197848862,91.19280662616436,256.50572429753856,113.8240001672113
2012-03-31,South,202.39108349497423,6.281382902852259,73.1267358066574,83.10480491861425,456.6178170123929,101.89024888204443
2012-04-30,South,175.66975580721538,2.0975817511889128,87.37354690668784,83.63856260990542,782.4146281336822,105.6558144476904
2012-05-31,West,62.86968781249734,25.024590065634335,51.834160144529896,97.23571242027035,726.418556248413,198.14743456040867
2012-06-30,West,119.66161605915286,27.27338957069056,62.62184721720104,98.92230924267265,238.50631570586955,56.01637871187237
2012-07-31,North,277.06647149166344,34.620205680026935,85.66747929422762,87.46618632559506,834.249812491556,180.05472441836727
2012-08-31,North,109.89047266674311,11.50470707645706,94.76034188435997,85.41489346287108,301.9965146529946,136.80131128585901
2012-09-30,West,86.22371802280577,9.880723431711328,75.58387210578331,92.87999086478031,301.4358533403608,115.79231287843857
2012-10-31,South,172.36319006939075,26.056518429679873,76.60567426326578,88.17468342196193,583.2769806040722,158.78864906227048
2012-11-30,South,296.41261352765014,8.632141610120714,55.358600566988805,80.5077271132069,633.6459413575328,123.00034121370543
2012-12-31,North,110.51381787787511,32.23029302414259,72.37061834117273,83.1230519473238,622.07758705403,181.0134857122491
2013-01-31,West,218.03388685146965,29.336510073720476,76.63086332275115,94.31944457694794,182.33815365797938,185.10527960168878
2013-02-28,North,240.4049038321794,12.159761095000732,62.12352518173648,93.17847883820303,889.7147763673423,113.25813903101832
2013-03-31,North,109.4093859980999,25.034842711659895,63.46216154746905,80.54191985006968,339.04003832983545,91.52416958525774
2013-04-30,East,232.05408715296488,25.181714963387293,68.86420815523113,84.43944323865898,216.56342915452376,138.85254928900434
2013-05-31,East,141.9457831798133,-0.8750452465626957,51.003559888886315,84.62149593176143,899.8732718820795,186.85450184250365
2013-06-30,East,208.07645764839486,31.102116267182666,66.10395827915892,93.43785487197457,960.086348406778,81.59932835084999
2013-07-31,South,208.38242769022366,15.210094897914285,60.572400349827234,80.39421075508729,875.9148555389056,143.4449875345224
2013-08-31,West,183.94367101868963,28.058298644309666,66.37486760889573,82.08217163969148,828.5644672523903,144.73403301387808
2013-09-30,West,72.57244251360208,7.80198404122447,55.98810659096256,95.99832170746379,689.7177825751196,159.96695336229214
2013-10-31,West,258.82562389730947,30.82092913984802,94.52636403699475,83.57089324108668,595.7716335482254,69.73515276908897
2013-11-30,West,130.19501624293395,10.568067149366524,79.67962267770244,93.0549221570375,178.28808392026912,157.37374470231327
2013-12-31,East,96.62962759996356,-4.566493940788066,83.95511595722448,84.76365562093453,467.60789176362886,186.35487809984616
2014-01-31,South,60.19378538869098,31.215279056770548,89.45856193036691,81.9888278551869,435.41966531108255,76.9524663305363
2014-02-28,South,197.72323579706045,-1.3485329285546577,74.92210994645286,84.86344381998909,333.7784053842936,85.63149873858166
2014-03-31,East,219.3910904605706,7.772545503616595,54.34601440437118,94.44533863711318,751.0781023197264,195.70926410624594
2014-04-30,South,54.14695723196404,33.0024786820322,76.85532709092739,97.11392936212572,546.2881615708937,77.14654290642346
2014-05-31,East,178.02326457482025,33.024285877502244,79.34205590104395,96.60439729133984,172.94159431688314,178.15776400543686
2014-06-30,West,106.6239437994845,17.937515524931445,87.2719737092165,87.9436705923691,298.16488175483016,123.84167846720521
2014-07-31,East,211.29319760236245,20.27348848679197,71.58297731148397,93.36170273141292,714.9328872936363,87.08466116047656
2014-08-31,West,93.59160725124786,12.93782087913279,56.37901513977819,84.09968590831642,168.51777354127017,180.6124851908767
2014-09-30,West,222.73443452561648,6.728430867922581,64.18879528993622,85.86295460522027,866.0862226438918,116.79578825039982
2014-10-31,North,146.68383657513436,8.146581814796638,68.15411481993175,97.9267163704224,545.6318743125769,127.22260308945353
2014-11-30,East,284.1824971841836,21.900738243081538,82.29586206658007,80.26003847021472,532.5279195939831,103.88500540996486
2014-12-31,North,84.3802360364983,25.0949811775072,78.53891523344559,81.71017061708936,633.1670061935658,138.9426277152391
2015-01-31,East,135.26658776256463,26.66316174903394,67.80483629489231,84.15772510292055,842.2128693326342,74.5285808877534
2015-02-28,East,78.36838031014727,26.584725711782156,99.32576243964898,80.5306440774764,413.0282871119737,108.66223049776411
2015-03-31,North,281.1734045696407,-1.3517558780523853,80.28874096784436,83.62870870179594,710.2145373031572,195.41184835029313
2015-04-30,North,269.33483834524526,14.776812188103257,61.86133958679972,91.66083121939384,609.1587675962119,88.72001490516914
2015-05-31,East,114.4854069287889,-2.6976495993342287,55.089123631020186,88.42849101184996,340.3254431524792,148.51049968119383
2015-06-30,South,214.99601150854477,16.98115529294942,57.642956959216605,97.8534342215395,890.7669877196422,98.77850963370423
2015-07-31,West,254.30555005030396,12.661220054935079,62.29788641922541,96.34887123476882,817.6834194462353,166.0209688529901
2015-08-31,North,188.80020289986558,30.50816731033199,58.03406866297779,86.83634703395752,692.606651192583,69.63104910775247
2015-09-30,West,182.41264458900162,9.036600502083147,59.32835120256529,85.18846866862584,865.5235561848177,195.4731567617817
2015-10-31,South,110.46307272511292,-0.31731934289576547,64.25475843469235,87.59384816334534,880.5647808638221,118.06843120754588
2015-11-30,South,73.2756919514748,0.7196672821134342,58.66867976473774,91.80589885029616,737.5266790435313,85.40756950196959
2015-12-31,South,274.3039394883317,25.46042526869889,94.83827123132126,85.36127281645753,853.3119955273048,61.0245120995019
2016-01-31,North,275.10451429083264,19.728722532650444,54.01168728308211,92.48297815698268,727.7243155023552,75.46368576313111
2016-02-29,South,208.27536431831697,-0.9550929550883902,76.22556947851274,88.18823304382481,712.1266945842704,127.96609228340265
2016-03-31,North,134.75744776217516,-1.6357277554001026,70.51984134948307,91.0409436170396,656.7502403936659,100.55047646469293
2016-04-30,South,137.3023936531652,23.038765258364798,99.11893084543033,88.72253058270633,777.4449756018771,174.33250488239142
2016-05-31,West,231.48891971755984,-2.089479745432259,55.60194510840262,85.88931519083835,242.74459476376634,114.6331285492709
2016-06-30,West,274.27756498814426,27.874402371614252,69.89277995228709,98.96906613924313,892.7836832790356,87.30714088814449
2016-07-31,East,271.77160606627933,23.24968908625985,98.47352166376845,95.27211588319521,884.6591749707088,142.5717479906045
2016-08-31,West,244.96888646440595,-1.7460487743240094,93.27535629469901,82.80226351532905,126.32255473110322,156.01658253281687
2016-09-30,East,210.50791153857193,-1.6064914365923233,90.85360354746399,97.36935951795826,843.2350755082864,75.05628618514248
2016-10-31,West,71.03499124876221,34.465583140047016,62.895141352246995,89.74862396499027,215.9828807261007,75.14288244324766
2016-11-30,North,90.40717852365344,9.970831830244812,58.54437936950329,97.89104453788183,401.6069688332277,55.50071404003145
2016-12-31,West,274.63854713176977,9.825685882675636,83.43216099622154,95.99710511894631,769.157430662447,160.46030225984606
2017-01-31,East,201.60726491489748,27.5119826903001,96.46879945637929,88.50427008938468,244.68390644347738,149.57067914327075
2017-02-28,East,52.29926290415741,32.88994309535435,77.83814465069649,80.44938616640235,836.170321707156,121.19463136247208
2017-03-31,South,75.36788571650803,34.44004255291483,78.580634473495,85.37354718769892,848.9207601619677,176.62556734537958
2017-04-30,North,215.87544227701395,25.135127410357665,63.998954683014205,90.83268429321734,556.7209603847525,170.85052294250798
2017-05-31,West,51.265395961554674,10.050383421236631,88.47464665959684,92.66956439652294,105.74728454515022,137.8031546595128
2017-06-30,South,90.20201285437466,-1.6599713320532494,59.35218742787617,85.15775370866405,358.3343198574215,180.2406920769888
2017-07-31,West,187.18344734164654,26.08587663709747,66.18396182021218,82.78712148145648,655.234226538168,80.87618150551523
2017-08-31,West,222.97379942317332,17.3361699894322,71.27182193082083,96.69860473598598,983.0675602246811,66.78794290965918
2017-09-30,South,212.99031487565014,11.968880369879052,75.38051893422275,99.68804361407103,668.6321743150015,90.46244172754845
2017-10-31,South,106.06732736513995,31.25417540378944,62.12048662075401,90.51380364605372,333.82322295774384,58.56302841339723
2017-11-30,South,228.04480533688397,-0.5521007077539464,55.74184123696018,83.43358571696606,670.6051327896503,129.67542920015478
2017-12-31,South,109.31227187420001,14.705004171634364,80.53100212208163,85.44614653038738,585.9868417442699,190.4908538442442
2018-01-31,South,131.34992453981693,-4.545854209303237,64.43152766201278,80.36781353094933,801.8608556360292,55.90153110027644
2018-02-28,West,236.62285127950602,13.74642567976505,79.06191107113061,98.28597613120998,196.28257494426256,68.31648710150402
2018-03-31,South,212.40822476180367,-2.747868972726506,57.718135763710116,82.35502165780282,784.9251122518252,117.8298542425153
2018-04-30,North,262.3058526235445,-0.24728334927712314,74.05700509274087,91.53032951028507,587.1399208084993,190.08125262918574
2018-05-31,East,214.40322307508583,-0.29895012891580475,76.62947162757929,85.48110441374412,966.6928034730952,97.42341574651257
2018-06-30,South,192.0771508338679,20.968412084642544,52.591176841121346,91.08356005031587,407.6849494348175,126.08522130325886
2018-07-31,South,73.41869195702311,24.841795170616933,66.83021390969603,93.02840776703728,669.3597038205534,56.23592885755882
2018-08-31,West,141.92895076485837,18.334750603886384,56.72073384694871,96.59483607414404,938.8252949590158,72.25148014431333
2018-09-30,South,116.30059192043136,33.486901938981674,53.168748523638385,84.12842543521207,192.25875519161133,197.99451844382705
2018-10-31,South,110.9974108447709,9.994823180948163,99.49801161949726,80.21991657316961,943.5056385128061,194.76780446540684
2018-11-30,South,293.2526386881114,6.428483451274429,66.11769224873615,82.73771260137615,719.097150070732,50.74099714016144
2018-12-31,West,148.2744311666901,29.743965127578413,90.49372229273175,98.0003728369621,161.0533531946547,192.77176781348584
2019-01-31,South,273.0116387942783,3.9438335407781047,62.732032738188195,97.47780155125031,370.8672102521346,145.86799067232505
2019-02-28,East,207.78465649931573,33.52890157762445,84.07513611119646,91.94826204340616,737.3548797807534,180.18774417800333
2019-03-31,West,248.7028258854121,-4.513821012407346,88.01139299448432,92.01033720867306,160.6155413218945,118.21097834507887
2019-04-30,East,175.65927327629802,33.79515306830556,79.78193703039221,93.30073349092511,623.953414158646,127.33940428688754
2019-05-31,West,194.22597115658976,-3.2736035219769555,73.57880942750792,83.50742557246899,411.29475125766106,123.32698703853802
2019-06-30,South,173.12942345471598,30.645724547922846,70.59204570736343,98.28823891849919,658.8239659907294,150.02963863191565
2019-07-31,East,98.81074694951113,16.108044363451995,67.44341332714977,88.37541049784146,141.16783043126156,70.94768821344694
2019-08-31,West,230.61302881537634,34.718591844772014,96.4764572123913,87.66277056498996,884.3831255371387,54.496038480901696
2019-09-30,North,120.19309061021394,-2.0481374105840455,91.53097038938645,90.37835410565675,976.1400722596572,96.18949123867864
2019-10-31,South,56.07899160786346,17.15417137605283,98.25134553332563,80.9393193355011,971.9900697571223,155.70211441049702
2019-11-30,West,211.36807397679195,33.77210142476396,56.21486117427724,83.32566737512158,774.6866485686322,80.27801781844225
2019-12-31,North,94.27766985176223,15.923913766805953,86.54337376018222,94.7606723285274,217.07761611756877,151.0148649987376
2020-01-31,West,285.1146460882286,20.1759455254105,96.91702284105189,81.65597335850254,782.4368763361203,195.48680691609056
2020-02-29,North,288.48214425064685,22.829947559384685,59.061653308283006,92.06304218932776,122.12822481292136,64.08510736841276
2020-03-31,South,278.7160975551121,13.18164259071093,53.32481336833887,84.90698219362642,119.91119637609754,150.89031773376894
2020-04-30,East,142.5396750638611,20.102323203362538,87.05603246450295,87.78591228083953,391.24919723458714,116.56253289568568
2020-05-31,North,53.864154132216854,18.37257247692401,78.7236556589956,85.773874735414,539.7788713641992,180.2213381566258
2020-06-30,West,282.07964064693135,31.046320419639557,92.0914388379136,87.11345432929899,793.3666760270139,76.57246841710788
2020-07-31,South,157.04603707932858,-3.182144786341685,56.988618831314476,94.3809181036849,714.9658389458547,153.89389283392467
2020-08-31,North,291.6637047609174,6.238527583689212,89.76336559299452,85.9424343124635,501.3124357390735,175.71729344721655
2020-09-30,West,290.9049942723132,33.01645936306235,60.08136600238723,91.32809280593794,346.2639996534993,191.69213292110348
2020-10-31,West,263.25236386684,30.61055135563665,58.18279714328523,89.521008043982,997.4120501419401,152.48720424344685
2020-11-30,West,123.61222301739642,13.22627011142852,58.21328989654965,93.27342330725295,483.5631720123757,124.5762146012641
2020-12-31,North,146.27443215048132,19.80530391206147,90.72873601156911,98.73659478649516,506.2483218967079,142.67708603018207
2021-01-31,North,262.78416787921424,6.095247319245306,83.25986103481,94.651441944205,247.26143907250227,180.33574767180772
2021-02-28,North,129.23050128906942,2.5248463889504524,76.15327123845597,84.29880757181513,815.3285938749365,135.59146199582443
2021-03-31,East,92.37318667152311,13.547936197599284,67.94152420617513,80.6236627012257,724.3140032033398,54.55805895452553
2021-04-30,North,189.20031561458754,9.134089121042113,93.86002704065541,85.24528088599651,298.69265150988434,189.64230432604666
2021-05-31,North,284.03869354019525,18.346244474034883,69.62225537113177,91.9015586140051,174.14294105425842,153.42901265473415
2021-06-30,North,224.00744916874325,-1.8906145214006065,90.82997197357886,81.02851626968501,712.4493718672418,151.47700786658697
2021-07-31,East,192.51529252234124,33.97579230664666,71.95674542851091,89.92732494402473,689.0600928530217,82.35127285965757
2021-08-31,North,74.29412344269213,34.44842977918412,68.84722147124538,91.93685697833779,345.9335742983884,148.8328205348986
2021-09-30,West,203.75180667479245,22.926468560789807,73.13398928348032,86.68487781633922,955.7772060253693,109.07966084812378
2021-10-31,North,297.51346252606584,16.443854653764816,65.0688937082071,95.41824407491644,235.9521026028102,147.6849465562238
2021-11-30,West,85.021003809131,7.381104651453111,87.38046900881255,82.13196506267543,489.1013209383417,65.98895454619861
2021-12-31,West,179.58241309093418,27.551800788277944,75.13601950462396,81.50275563471618,949.254328150839,148.6767956904554
2022-01-31,West,269.3432679819889,22.389246902155172,61.61063475734086,94.56377512407207,477.75458523351006,199.9120588656
2022-02-28,East,235.1921544385511,1.504677573795652,94.97872866372842,89.90982632412397,674.673352897677,57.231805829083406
2022-03-31,East,224.253935248817,31.4370873797537,69.19456106866056,93.76804792855472,457.83495816651487,196.5761276331976
2022-04-30,East,225.6210209967773,27.90148971692676,77.17764305569943,88.69654677207492,346.793682113803,111.03619410843059
2022-05-31,North,139.8727878049388,32.99199653167696,95.32360554822735,84.92804066478213,985.5798831638454,180.61301755058886
2022-06-30,West,123.39796106612334,24.0287803355344,81.21189979569961,96.38204635348399,468.40060568353874,167.357822608741
2022-07-31,East,252.3402888696284,19.536607837431596,55.8449020354182,95.98831757937958,904.689283311221,135.0524391480002
2022-08-31,East,252.52834866979518,11.729721451624755,96.99160618067376,93.89392941708854,306.95914530197757,160.76738138769898
2022-09-30,North,266.7680796450259,32.309139334160534,81.38540265357089,85.44290274459925,291.794233622575,181.77733419520217
2022-10-31,East,278.31013813911784,29.642555580016335,66.7452807328543,91.80461333738174,128.02067459606022,110.62104824765495
2022-11-30,North,177.83559971523445,-3.1912531957524237,56.96360363316936,87.21947793880054,686.5001428382966,99.0549742344858
2022-12-31,South,175.37907367179992,-3.94532102010992,89.7012594635148,81.83164146653269,431.673709351385,150.13900783453772
2023-01-31,East,249.5737947416938,10.058534675121983,81.00363779642568,98.34627150924486,877.9224248556734,171.17689129118878
2023-02-28,South,212.4909826944413,27.422133231273314,76.67305459881608,82.73637261837922,525.8889160224014,164.34277021649237
2023-03-31,North,225.49171931442584,34.49104517259778,94.69462915254789,99.00474707641605,971.3740851232495,169.67204732879517
2023-04-30,West,248.94816735902526,1.0166756441411273,89.42986056122655,88.92011545915912,266.972964132809,115.33749722193996
2023-05-31,East,272.50133545439155,18.765228614085405,57.58374398663756,83.7026585767724,881.7608511600497,172.67513242625324
2023-06-30,North,134.49878921288393,10.235634265240861,65.5861033897774,90.83801894756716,798.9371675125676,68.03135830559127
2023-07-31,West,143.89573815998602,33.79657591258413,62.424456990723286,97.45891671752817,793.8296601796468,131.67336469412743
2023-08-31,West,73.49548496021725,28.684756925428346,87.19731462863385,94.64449772819123,860.3049053051989,50.86379907471824
2023-09-30,South,194.57003524904349,28.533148188445516,51.67662173678897,96.131222957229,784.921591848699,98.68787448504054
2023-10-31,North,58.98556844918552,13.74772639179881,78.49448424356582,93.17566733421435,663.5982894682738,104.96923023070968
2023-11-30,West,166.39950453311502,11.592780093506608,88.12293428703452,93.84553129035704,218.1203899141488,109.42590374138831
2023-12-31,East,185.66115867689416,5.936282877228249,93.83828183808748,96.98391303130639,129.2735615421267,154.32008100347934
2024-01-31,East,121.6353130320711,-2.7449801339629154,67.10408743579538,84.99336017718372,928.7630630341182,108.28371519055186
2024-02-29,South,197.7083151422527,29.588895050202126,91.06286523360063,89.78849927286281,654.9852830686642,117.3040433933796
2024-03-31,West,57.62506248476236,27.516040365203104,55.53158684776036,84.42418883639205,816.8835618785587,85.63161963114912
2024-04-30,North,59.337047187303604,34.98870693144522,92.3226145867259,99.75336015993294,533.370116361295,105.98776874440101
2024-05-31,East,255.65014016491457,34.86547348295622,56.37443311659912,98.88118679373227,205.57737006615503,84.09044408947273
2024-06-30,West,140.04766035281574,17.217268224105098,69.86436452801837,80.78853622737012,212.66721298229538,60.97938856526655
2024-07-31,West,81.7651281629712,25.75949660722042,89.86476828897767,94.11150345031376,717.0087585060742,140.51728900720667
2024-08-31,South,180.5608150137011,32.79062919529712,57.49587136743869,98.50496634831332,487.2753054095164,150.23191978325244
2024-09-30,East,242.4983882746527,28.98589562709646,61.462569761632075,83.61150690254667,280.472254030303,142.92355190144218
2024-10-31,East,103.95525687421079,4.893924069727905,86.1126284196533,91.3589046110526,542.4350920672932,119.52410657008585
2024-11-30,North,205.72261895475006,13.021765412403742,86.00182682730372,98.30976595176084,157.78804336762067,106.96786702688448
2024-12-31,East,71.33686624844199,0.16637660605979931,82.05738164426486,80.67891957171598,623.774261722959,179.50004743577378
2025-01-31,North,62.92043029215192,33.16204109034889,84.697422223355,93.9484053449368,342.0940639915879,127.86226777043271
2025-02-28,East,182.838657892037,19.246985378035202,77.13622216737981,85.94698014745101,817.8031905734694,121.87728164445964
2025-03-31,South,185.15878040252662,4.14571222013851,62.58995294534763,98.48792390753061,379.3257630312164,53.84630987096536
2025-04-30,East,209.35747537455163,21.86802737623427,67.28479967519597,99.42116490330736,509.6981341736211,101.18717414392344
2025-05-31,North,231.5228334306654,19.725129618315833,59.079885840071285,98.88532978226868,110.45848591729057,107.02934281787856
2025-06-30,North,293.96301986563367,9.326508721313619,95.42252806668142,89.48428433314928,165.202199015103,109.82341713453508
2025-07-31,South,179.07508707529882,-0.4576963120148392,79.16958973830603,97.24085301978627,453.2442007660163,137.02585538409983
2025-08-31,East,130.73911823531148,21.862927823711985,70.042570838182,96.8909879707014,531.9449512454112,130.04038200903176
2025-09-30,East,248.79654869217592,15.812308036151734,73.10029018220663,86.3820094648651,640.0184933073733,141.1857639190167
2025-10-31,South,117.70806281551856,25.892735669425573,97.36416698059077,96.57830948301356,362.4963208383729,164.73248923131922
2025-11-30,East,159.74285517640902,15.806540044479735,57.66757015580401,80.74015269430986,725.4836975138883,171.94786080741403
2025-12-31,East,69.61409533556649,29.087260012741602,79.31149160083986,91.92539756964106,874.1101574702841,157.71846143397414
2026-01-31,North,56.33768585386438,17.076273550979423,75.2944339442233,84.60017674575406,801.8658900040148,193.3285543932402
2026-02-28,East,290.66210366948127,17.43751886141545,80.57271177173239,82.41133771554557,135.65694281352143,52.734887401454245
2026-03-31,East,258.99503012805144,30.0661441063338,50.90550919104203,81.53906403258418,532.456252532046,79.36669785253191
2026-04-30,South,223.9935515234245,11.139314648495883,93.60619544720757,93.9257755175628,194.43716057635737,51.13443124672132
2026-05-31,South,152.2382361035675,0.3606091380256293,96.60591412418063,86.79749927536132,317.8405142762747,147.12120712319046
2026-06-30,West,93.32358001771144,-3.848692947466441,78.25665917946044,94.49533543057522,987.9963339404318,184.70458234249804
2026-07-31,North,89.10926066777151,25.20549022694476,84.8325411938446,81.30712681597885,228.2459886113619,86.5223444864449
2026-08-31,East,112.56072454114883,19.812382054138588,96.12496905886479,86.30580675661221,548.9993381062204,189.055181719446
2026-09-30,East,187.30666617653011,23.163190723968942,85.36193171566993,90.78982584750675,656.3401608863072,59.04010854343413
2026-10-31,West,228.6489806750156,3.5185664603564284,57.62695214571307,95.81446329677927,732.2184734896936,190.16540402082714
2026-11-30,East,215.0493441794328,0.45485902347079055,78.81441800834065,86.37505005864139,603.6838151382227,102.74340308594516
2026-12-31,North,119.9834742364857,-4.418213373284723,80.3357523191428,92.51782752874018,108.79376267726529,65.21312426738248
2027-01-31,West,288.7163201657985,9.023502352263879,71.2065335651193,97.71955496472374,393.8151774195927,122.88076387794885
2027-02-28,North,234.47422917394212,18.596707474185322,86.82221178123615,92.3172637636461,565.9404790462403,88.5164851580762
2027-03-31,West,188.58851312785018,10.689761803989292,96.71835073845074,84.65918949507268,179.07984923035002,92.73093529428843
2027-04-30,West,202.93018655858805,12.498996880949164,96.27842564533881,80.48801563113076,415.5642380882627,96.09349473894298
2027-05-31,South,154.90001560694748,31.166347779749934,72.5419685702066,97.4019774780186,129.8827979122299,170.4538846748995
2027-06-30,North,111.93274737528937,8.930218680932015,55.661902292037766,80.42538821700774,170.72064743951867,130.87419150128818
2027-07-31,East,138.99316966281538,15.559579566392433,99.24205994811672,97.49403345368398,457.23094858143645,96.69615487340054
2027-08-31,East,239.46152761609227,26.346120509645722,91.94490432229671,90.57874268054424,219.44417863875432,141.55006749663775
2027-09-30,North,53.598372157438966,10.861711292850806,56.233134060163344,98.78135397025792,610.7867634354023,157.42260113347902
2027-10-31,East,79.01816012672906,19.88346800911494,96.04209413086862,95.9756647154733,720.5184722235392,90.89360011003006
2027-11-30,East,61.50066050543819,29.49454834986981,93.49481810310641,99.95868221066675,820.5280291981746,112.03236522880272
2027-12-31,North,60.182200579742535,32.98082494630569,75.94190285630361,87.0142363090342,280.1352198203291,68.28291400054214
2028-01-31,West,263.86514600275177,0.8829392371615175,79.56377178724647,95.34376577862254,250.73432403316278,77.17240243020206
2028-02-29,North,225.9144648450059,32.06350500645978,69.95013519350651,88.03861827218485,194.11105630096023,152.16767809474743
2028-03-31,West,168.5434572718313,14.684651723181528,52.73808194110157,89.59751240607818,672.787224589273,77.21575215434405
2028-04-30,East,74.45854016275037,5.329775531958333,66.75986208229504,92.5501092643674,735.828153838211,128.774507550059
2028-05-31,East,172.90396877920807,13.365430249530451,90.14267242990057,97.47354228372677,128.42753034307782,156.3569392583649
2028-06-30,East,168.36794269514144,34.201303011419085,50.23160115023014,99.6816693839859,942.5910216193208,66.03153846421158
2028-07-31,South,93.30046747750379,14.704723759714785,66.6749585845572,95.36546827729036,146.77415528632517,135.09683294433552
2028-08-31,West,158.46291230949328,8.150064411500328,69.90843467954717,88.35533564334668,587.1667017709634,88.48441755520457
2028-09-30,South,149.62618359934336,20.33603417266903,76.86978014689615,88.4271400455414,738.1544675058248,194.43903128563696
2028-10-31,South,203.96252451305412,4.605824751127724,95.99278082063802,94.75164603177782,883.8722113714771,122.5318470079887
2028-11-30,North,208.77341271691094,-1.9654668756534432,67.31729971829806,84.77554291536605,742.678238919185,170.89888246627373
2028-12-31,South,61.32600244301113,0.155188876425969,67.34766009481139,82.20948226262789,821.5552747628126,132.53398132343926
2029-01-31,North,143.6531536566178,0.1218335583108976,86.87506240548743,87.09244315281553,405.50517328852544,56.511879928222875
2029-02-28,North,206.4649789285591,1.076107740491774,72.61089704449036,85.74477983308164,833.3426023718611,144.97270633910335
2029-03-31,South,175.78406464502194,0.5530869059764054,61.2302411469991,85.9261624091198,172.1033617462076,192.71050133099854
2029-04-30,West,264.1224602970806,20.634989792128586,72.62197580663467,84.6721550209982,905.3349904544749,140.24177302194968
2029-05-31,West,214.67340790473625,2.275203375965793,57.04285101898999,80.84186379272724,592.8331385383626,172.87832891401854
2029-06-30,West,90.73360677035743,8.826691332954528,58.819349325311165,80.35747869466827,835.5679929662443,182.63096950226117
2029-07-31,West,67.64218685010746,30.871536396240472,74.91838863697399,99.75444779472063,507.08645606647013,84.21196579233987
2029-08-31,West,210.6048195515789,13.958465610514892,70.9462724752274,88.55546267471725,679.2199256768724,81.806725986234
2029-09-30,South,56.62782763540545,21.702309540841085,95.742295053405,87.68653294319364,573.7623948425019,141.64714832764878
2029-10-31,South,196.44389531836583,1.8927948480651935,68.11969495583165,93.59294565386139,758.4305695797987,111.6542704710057
2029-11-30,East,285.0575603562394,2.691560752346831,79.02941751390217,84.36507775730128,173.4669838275306,175.97919543000805
2029-12-31,West,193.86854446896973,-3.3652553493408455,81.61321439597651,98.9992236790045,154.31687559150743,185.00346850970166
